Date,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-03-18,89.82333333333332,,5.903333333333333,31.939999999999998,21.709999999999997,,10.123333333333333,0.48,33.29,1.94,5.585,,,1.115,2.08,,58.89666666666667,0.8166666666666668,273.3233333333333,,,117.57000000000001,,0.11
2020-03-19,95.67666666666666,,11.153333333333334,30.99,25.393333333333334,,8.32,0.6033333333333334,39.78666666666667,1.625,10.45,,,1.365,2.335,,63.089999999999996,0.6166666666666667,203.0533333333333,,,110.08666666666664,,0.11
2020-03-20,98.07,,11.14,45.81666666666666,33.28333333333334,,7.056666666666666,0.57,57.04999999999999,3.1033333333333335,10.066666666666668,,,2.14,3.9899999999999998,,58.71333333333333,0.5566666666666666,138.92333333333332,,,94.51666666666667,,0.10333333333333333
2020-03-21,93.62333333333333,,8.33,33.85666666666666,24.673333333333336,,2.5933333333333333,0.6166666666666667,44.90333333333333,1.8699999999999999,6.82,,,2.123333333333333,2.973333333333333,,56.59,0.6366666666666667,219.07333333333335,,,73.14666666666666,,0.11
2020-03-22,75.70333333333333,,5.726666666666667,23.400000000000002,17.02,,5.46,0.6466666666666666,58.43333333333334,2.0833333333333335,4.523333333333333,,,0.8433333333333334,1.5,,53.703333333333326,0.7999999999999999,185.23666666666668,,,109.92,,0.11333333333333334
2020-03-23,53.160000000000004,,4.123333333333334,18.419999999999998,13.096666666666666,,3.2399999999999998,0.5533333333333333,54.25,1.2466666666666668,2.4499999999999997,,,0.4633333333333334,1.1233333333333333,,51.20333333333334,0.5399999999999999,178.87666666666667,,,119.25666666666666,,0.11333333333333334
2020-03-24,61.830000000000005,,4.293333333333333,20.146666666666665,14.153333333333334,,2.2466666666666666,0.54,43.81333333333333,1.3499999999999999,2.56,,,0.48333333333333334,1.2933333333333332,,59.47,0.8099999999999999,158.96666666666667,,,96.65666666666665,,0.09999999999999999
2020-03-25,47.370000000000005,,4.576666666666667,15.719999999999999,12.020000000000001,,10.799999999999999,0.5866666666666667,32.23666666666667,0.9199999999999999,2.106666666666667,,,0.4066666666666667,0.8633333333333333,,62.97666666666667,0.7200000000000001,194.9,,,148.33666666666667,,4.956666666666667
2020-03-26,55.026666666666664,,4.273333333333333,15.226666666666667,11.520000000000001,,4.68,0.37999999999999995,29.070000000000004,0.8566666666666666,1.1966666666666665,,,0.26333333333333336,0.5233333333333333,,64.88333333333334,0.9466666666666667,304.96,,,81.68666666666667,,4.6000000000000005
2020-03-27,36.73666666666667,,4.3133333333333335,13.176666666666668,10.463333333333333,,5.256666666666667,0.4033333333333333,28.793333333333333,0.5233333333333333,0.7666666666666666,,,0.19333333333333336,0.29,,75.29,1.1300000000000001,172.86666666666667,,,110.67,,0.26666666666666666
2020-03-28,35.73666666666667,,4.293333333333333,14.763333333333334,11.31,,5.01,0.43333333333333335,25.103333333333335,0.6,1.5466666666666666,,,0.2966666666666667,0.6333333333333333,,70.89666666666666,0.9400000000000001,299.71666666666664,,,199.00666666666666,,0.25666666666666665
2020-03-29,40.31666666666667,,3.99,14.049999999999999,10.666666666666666,,3.2733333333333334,0.4666666666666666,36.43,0.5633333333333334,0.79,,,0.20333333333333334,0.31666666666666665,,58.50333333333333,1.24,311.2633333333333,,,156.86666666666665,,0.11333333333333334
2020-03-30,46.86666666666667,,3.9166666666666665,13.996666666666668,10.58,,6.446666666666666,0.5866666666666667,45.776666666666664,0.64,1.4566666666666668,,,0.2233333333333333,0.32666666666666666,,56.71,1.0833333333333333,284.89000000000004,,,156.97666666666666,,0.11
2020-03-31,45.300000000000004,,3.81,13.339999999999998,10.14,,6.776666666666666,0.6833333333333332,50.26666666666667,0.5766666666666667,0.93,,,0.20333333333333334,0.33,,52.06333333333333,1.0833333333333333,246.08666666666667,,,136.21333333333334,,-0.47
2020-04-01,43.06666666666666,,4.069999999999999,14.420000000000002,10.926666666666668,,6.566666666666667,0.5466666666666666,41.696666666666665,0.6266666666666667,1.09,,,0.19666666666666666,0.42333333333333334,,54.586666666666666,0.8833333333333333,253.38333333333333,,,150.33333333333334,,0.12333333333333307
2020-04-02,42.410000000000004,,3.8200000000000003,12.83,9.88,,2.8433333333333333,0.6333333333333333,50.870000000000005,0.41333333333333333,0.9,,,0.19999999999999998,0.24333333333333332,,51.70666666666667,1.2699999999999998,250.50333333333333,,,109.72333333333331,,7.653333333333333
2020-04-03,38.553333333333335,,3.856666666666667,14.433333333333332,10.763333333333334,,3.2733333333333334,0.6,61.39000000000001,0.6766666666666666,1.0733333333333333,,,0.21,0.3433333333333333,,44.20333333333334,0.9666666666666668,311.66333333333336,,,117.71333333333332,,-0.43333333333333357
2020-04-04,40.5,,3.8200000000000003,14.87,10.966666666666667,,4.63,0.48,59.31,0.8766666666666666,1.1133333333333333,,,0.22,0.42,,43.60666666666666,0.82,264.3966666666667,,,166.92,,-0.7666666666666669
2020-04-05,51.403333333333336,,3.8966666666666665,16.51,11.9,,4.07,0.4466666666666666,61.43666666666667,0.9833333333333334,2.0933333333333333,,,0.3133333333333333,0.79,,43.663333333333334,0.53,156.38666666666668,,,153.93666666666667,,3.776666666666667
2020-04-06,62.42666666666667,,4.006666666666667,16.44666666666667,11.953333333333333,,4.72,0.5966666666666667,56.02,1.1166666666666667,1.8833333333333335,,,0.34,0.8566666666666668,,39.00333333333333,0.89,183.34,,,171.45333333333335,,-0.40666666666666673
2020-04-07,45.843333333333334,,3.8266666666666667,13.38,10.18,,4.3500000000000005,0.5666666666666667,57.26333333333333,0.6033333333333334,0.7399999999999999,,,0.18333333333333335,0.17666666666666667,,45.05666666666667,1.4466666666666665,173.25,,,164.4466666666667,,-2.9633333333333334
2020-04-08,43.096666666666664,,3.776666666666667,12.93,9.9,,2.1866666666666665,0.5166666666666667,64.04,0.4266666666666667,0.8633333333333333,,,0.18333333333333335,0.19999999999999998,,38.18,1.3499999999999999,308.78333333333336,,,179.78666666666666,,7.86
2020-04-09,47.23,,3.7866666666666666,14.386666666666665,10.676666666666668,,4.72,0.41,65.95333333333333,0.6966666666666667,0.8933333333333332,,,0.21,0.3566666666666667,,38.836666666666666,0.9199999999999999,279.07,,,172.76333333333335,,2.186666666666666
2020-04-10,62.21333333333333,,4.1466666666666665,17.95,12.866666666666667,,5.003333333333333,0.4666666666666666,56.406666666666666,1.2366666666666666,2.026666666666667,,,0.31666666666666665,0.85,,35.166666666666664,0.5566666666666666,196.48666666666668,,,171.93666666666664,,-0.4899999999999996
2020-04-11,45.95666666666667,,3.8200000000000003,16.650000000000002,11.910000000000002,,2.7133333333333334,0.4833333333333334,66.28333333333333,0.8633333333333333,2.19,,,0.36000000000000004,0.9,,34.24666666666666,0.6866666666666665,194.7266666666667,,,166.63666666666668,,6.146666666666667
2020-04-12,49.379999999999995,,3.7866666666666666,13.816666666666668,10.383333333333333,,5.0,0.6066666666666666,64.20333333333333,0.75,0.8633333333333333,,,0.21,0.29333333333333333,,37.25333333333334,1.0133333333333334,296.01666666666665,,,181.25666666666666,,3.4966666666666666
2020-04-13,61.580000000000005,,4.206666666666666,19.279999999999998,13.62,,7.766666666666667,0.5466666666666667,51.24000000000001,1.2033333333333334,1.53,,,0.27666666666666667,0.7200000000000001,,37.13,0.8366666666666666,252.51,,,173.26666666666668,,-5.62
2020-04-14,61.13,,4.076666666666667,19.3,13.526666666666666,,6.510000000000001,0.68,52.653333333333336,0.9900000000000001,1.82,,,0.2966666666666667,0.8133333333333334,,35.79,0.35000000000000003,172.40333333333334,,,134.24666666666667,,-0.6766666666666664
2020-04-15,64.92666666666666,,5.496666666666667,21.036666666666665,15.586666666666666,,2.66,0.7000000000000001,43.13,1.1166666666666667,2.1533333333333333,,,0.39999999999999997,1.1166666666666665,,28.906666666666666,0.4466666666666667,194.10333333333332,,,145.98666666666665,,4.3566666666666665
2020-04-16,73.64,,3.9899999999999998,17.46,12.476666666666667,,4.586666666666667,0.6333333333333333,56.29,0.8633333333333333,2.0466666666666664,,,0.30333333333333334,0.6733333333333333,,25.8,0.9666666666666667,300.0366666666667,,,174.82333333333335,,0.1633333333333334
2020-04-17,54.96,,3.733333333333333,13.003333333333332,9.9,,5.673333333333333,0.3933333333333333,74.41666666666667,0.33666666666666667,0.6433333333333334,,,0.16,0.16333333333333333,,28.47666666666667,1.1233333333333333,126.11666666666666,,,154.03333333333333,,1.7299999999999998
2020-04-18,52.81,,3.8333333333333335,12.733333333333334,9.84,,3.3800000000000003,0.5333333333333333,72.16666666666667,0.44333333333333336,0.85,,,0.16333333333333333,0.235,,37.443333333333335,1.4033333333333333,84.12,,,158.39,,7.27
2020-04-19,52.42333333333334,,3.9166666666666665,15.003333333333332,11.113333333333335,,3.4466666666666668,0.59,57.35666666666666,0.5266666666666667,0.89,,,0.18333333333333335,0.48,,41.69,0.8466666666666667,227.97333333333333,,,197.36666666666665,,-4.486666666666667
2020-04-20,62.406666666666666,,4.886666666666667,17.766666666666666,13.36,,6.063333333333333,0.6966666666666667,42.919999999999995,0.9533333333333333,2.3266666666666667,,,0.41,0.8966666666666668,,43.04333333333333,0.9066666666666666,184.50333333333333,,,141.27666666666667,,-4.2700000000000005
2020-04-21,45.526666666666664,,3.9133333333333336,15.12,11.176666666666668,,3.686666666666667,0.5466666666666667,63.97,0.5366666666666667,1.23,,,0.18000000000000002,0.29333333333333333,,42.67666666666667,0.73,256.45,,,160.5,,-4.39
2020-04-22,63.48666666666666,,3.9933333333333336,18.153333333333332,12.85,,6.5,0.6233333333333334,66.61,0.79,1.7166666666666668,,,0.25333333333333335,0.62,,33.93333333333333,0.5499999999999999,217.85,,,188.26333333333335,,-4.253333333333334
2020-04-23,53.696666666666665,,3.8633333333333333,17.849999999999998,12.583333333333334,,3.9233333333333333,0.5733333333333334,59.626666666666665,0.7233333333333333,1.7733333333333334,,,0.43999999999999995,0.6866666666666666,,32.12,0.8633333333333334,169.04,,,108.23333333333333,,-3.47
2020-04-24,50.38333333333333,,4.033333333333333,18.663333333333334,13.156666666666666,,3.9066666666666667,0.6333333333333333,62.99333333333334,0.85,1.3033333333333332,,,0.31,0.6699999999999999,,37.300000000000004,0.6166666666666666,182.13333333333333,,,192.36333333333334,,-3.4899999999999998
2020-04-25,37.96666666666667,,3.7466666666666666,12.686666666666667,9.743333333333334,,2.5066666666666664,0.5933333333333334,75.7,0.23666666666666666,0.47666666666666674,,,0.14,0.13999999999999999,,34.73666666666667,0.8133333333333334,177.4466666666667,,,127.54,,-3.6966666666666668
2020-04-26,48.49666666666667,,4.05,14.473333333333334,10.94,,2.2433333333333336,0.5633333333333334,57.96666666666667,0.5033333333333333,0.6,,,0.19999999999999998,0.19,,54.73333333333333,1.4433333333333334,137.68333333333334,,,123.10666666666667,,-0.4400000000000001
2020-04-27,37.96,,3.9766666666666666,12.839999999999998,10.013333333333334,,2.0933333333333333,0.5733333333333334,64.84666666666668,0.37333333333333335,0.43,,,0.13333333333333333,,,60.98333333333333,1.6833333333333333,127.75,,,173.21333333333334,,2.7399999999999998
2020-04-28,48.24666666666667,,3.97,13.833333333333334,10.530000000000001,,4.433333333333334,0.5299999999999999,69.17,0.21666666666666667,0.48333333333333334,,,4.13,,,54.97,0.8466666666666667,128.94333333333333,,,176.8133333333333,,-1.4533333333333331
2020-04-29,56.833333333333336,,3.893333333333333,15.703333333333333,11.469999999999999,,12.616666666666667,0.6233333333333334,74.23333333333333,0.58,0.9166666666666666,,,0.585,0.49,,48.20666666666667,0.6466666666666666,176.25,,,189.26333333333332,,-0.43000000000000016
2020-04-30,58.94499999999999,,3.9699999999999998,13.995000000000001,10.615,,0.6599999999999999,0.61,71.205,0.0,0.77,,,0.9550000000000001,0.76,,52.465,0.8049999999999999,144.655,,,277.695,,-3.3899999999999997
2020-05-01,72.065,,4.25,16.965,12.42,,1.835,0.755,41.0,0.0,0.0,,,,,,59.74,0.7200000000000001,159.48,,,116.315,,-2.715
2020-05-02,44.099999999999994,,3.8499999999999996,12.07,9.495000000000001,,4.43,0.585,97.185,0.0,0.0,,,,,,43.480000000000004,1.94,129.73,,,284.155,,-3.15
2020-05-03,43.053333333333335,,3.91,12.756666666666666,9.909999999999998,,2.34,0.5,65.61333333333333,0.0,0.0,,,,,,58.53333333333333,1.4100000000000001,136.27,,,141.55333333333334,,2.233333333333333
2020-05-04,32.843333333333334,,3.8533333333333335,13.003333333333332,10.0,,2.0366666666666666,0.5866666666666667,77.36333333333333,0.0,0.0,,,,,,54.026666666666664,0.7566666666666667,114.08666666666666,,,184.3133333333333,,1.6733333333333331
2020-05-05,41.46,,3.8049999999999997,14.625,10.825,,7.685,0.61,98.055,0.0,0.0,,,,,,31.21,0.9,233.81,,,299.43,,-0.235
2020-05-06,71.79,,3.8766666666666665,17.256666666666668,12.280000000000001,,2.8266666666666667,0.6566666666666667,81.25666666666666,0.0,0.0,,,,,,35.87,0.7200000000000001,167.20666666666668,,,120.35333333333334,,0.63
2020-05-07,50.86333333333334,,3.736666666666667,14.840000000000002,10.886666666666665,,3.8700000000000006,0.9766666666666666,99.10000000000001,0.0,0.0,,,,,,35.080000000000005,1.1033333333333333,125.41666666666667,,,209.68666666666664,,0.2833333333333333
2020-05-08,62.343333333333334,,3.776666666666667,16.86,11.99,,2.8699999999999997,0.6633333333333332,101.87,0.0,0.0,,,,,,39.45666666666667,0.7799999999999999,140.31,,,196.24,,2.7866666666666666
2020-05-09,66.31666666666666,,3.73,14.633333333333333,10.766666666666666,,4.66,0.6866666666666666,109.79333333333334,0.0,0.0,,,,,,41.10333333333333,1.1866666666666668,151.79333333333332,,,187.85333333333335,,0.3066666666666667
2020-05-10,61.81999999999999,,3.75,14.719999999999999,10.829999999999998,,4.67,0.8233333333333334,81.12666666666667,0.0,0.0,,,,,,49.833333333333336,1.6600000000000001,126.74333333333334,,,85.45333333333333,,0.6266666666666666
2020-05-11,50.06333333333333,,3.8333333333333335,16.933333333333334,12.073333333333332,,7.396666666666666,0.7466666666666667,86.23,0.0,0.0,,,,,,52.580000000000005,1.1300000000000001,142.23666666666665,,,150.93666666666667,,0.5866666666666667
2020-05-12,55.153333333333336,,3.766666666666667,15.036666666666667,11.013333333333334,,9.03,0.6566666666666666,92.94333333333333,0.0,0.0,,,,,,47.00666666666666,0.9766666666666667,98.90666666666668,,,189.28666666666666,,0.4533333333333333
2020-05-13,80.47333333333334,,3.8633333333333333,18.419999999999998,12.893333333333333,,6.833333333333333,0.6666666666666666,77.28666666666668,0.0,0.0,,,,,,51.373333333333335,0.5966666666666667,162.71666666666667,,,106.98,,0.5266666666666667
2020-05-14,60.63333333333333,,4.413333333333333,19.746666666666666,14.033333333333333,,4.746666666666667,0.79,68.44666666666667,0.0,0.0,,,0.05,,,50.71333333333333,1.01,172.7733333333333,,,185.59000000000003,,0.8733333333333334
2020-05-15,58.196666666666665,,3.956666666666667,19.763333333333335,13.68,,2.84,0.9333333333333332,70.10666666666667,0.0,0.02666666666666667,,,0.03,0.06,,38.160000000000004,1.3233333333333335,300.75666666666666,,,204.14333333333332,,3.3666666666666667
2020-05-16,85.97666666666667,,3.7933333333333334,20.73,14.063333333333333,,5.75,1.0599999999999998,81.2,0.0,0.0,,,,,,30.536666666666665,1.1533333333333333,296.2633333333333,,,217.75333333333336,,-2.0100000000000002
2020-05-17,108.19666666666667,,4.47,26.459999999999997,17.653333333333332,,8.56,0.8233333333333333,68.30333333333333,0.0,0.0,,,,,,29.41333333333333,0.5766666666666667,249.25,,,175.57666666666668,,8.316666666666668
2020-05-18,100.79333333333334,,4.433333333333334,27.13,17.98,,10.516666666666667,1.0566666666666666,63.60999999999999,0.0,0.0,,,,,,26.19333333333333,0.77,273.9533333333333,,,202.01333333333332,,11.090000000000002
2020-05-19,115.31666666666668,,6.760000000000001,31.653333333333336,22.243333333333336,,13.410000000000002,1.0066666666666666,69.14,0.0,0.0,,,,,,21.75666666666667,0.7366666666666667,208.72333333333333,,,209.78666666666666,,4.34
2020-05-20,79.85666666666667,,4.04,28.080000000000002,18.133333333333336,,11.763333333333335,0.8166666666666668,69.66000000000001,0.0,0.0,,,,,,20.086666666666666,1.3,283.51666666666665,,,218.2033333333333,,0.48666666666666664
2020-05-21,103.99000000000001,,7.616666666666667,35.32666666666667,24.763333333333332,,26.119999999999997,3.0500000000000003,55.44333333333333,0.0,0.0,,,,,,21.253333333333334,1.27,280.5266666666667,,,226.26666666666665,,0.48666666666666664
2020-05-22,93.25666666666666,,6.03,32.49333333333333,22.106666666666666,,7.743333333333333,0.86,64.44666666666667,0.355,3.26,,,0.325,1.155,,21.709999999999997,0.7433333333333333,223.95333333333335,,,164.04999999999998,,0.38000000000000006
2020-05-23,87.82,,5.963333333333334,25.41333333333333,18.286666666666665,,4.57,0.41333333333333333,52.49666666666667,0.06999999999999999,0.29,,,0.12333333333333334,0.14,,19.64,1.0,260.4166666666667,,,137.77666666666667,,0.33666666666666667
2020-05-24,79.43333333333334,,5.533333333333334,20.673333333333332,15.42,,6.31,0.4833333333333334,61.193333333333335,0.04666666666666667,0.17333333333333334,,,0.06999999999999999,,,19.156666666666666,1.1666666666666667,280.9433333333333,,,152.68666666666667,,0.32666666666666666
2020-05-25,91.82333333333334,,7.0200000000000005,25.883333333333336,19.386666666666667,,6.89,0.4166666666666667,57.303333333333335,0.06999999999999999,0.05666666666666667,,,0.02666666666666667,0.04,,23.236666666666668,1.2133333333333332,260.03,,,155.32333333333335,,0.39666666666666667
2020-05-26,86.61,,13.103333333333333,30.023333333333337,26.45,,4.239999999999999,0.5533333333333333,39.903333333333336,0.0033333333333333335,0.06333333333333334,,,0.03,0.01,,20.580000000000002,1.0933333333333333,231.35333333333332,,,151.70333333333335,,0.36999999999999994
2020-05-27,71.32000000000001,,5.633333333333333,21.383333333333336,15.88,,2.013333333333333,0.57,77.86666666666667,0.0033333333333333335,0.049999999999999996,,,0.175,0.030000000000000002,,21.92,1.24,194.76,,,147.9933333333333,,0.3499999999999999
2020-05-28,79.94,,5.18,13.716666666666667,11.44,,2.9566666666666666,0.27666666666666667,57.73333333333333,0.01,0.0,,,,,,42.74,2.436666666666667,127.66333333333334,,,132.36333333333334,,0.7066666666666667
2020-05-29,41.34666666666667,,5.483333333333333,16.606666666666666,13.219999999999999,,6.116666666666666,0.25,48.660000000000004,0.11,2.01,,,,,,58.75,2.02,135.03666666666666,,,124.02,,0.8766666666666666
2020-05-30,38.693333333333335,,5.046666666666667,16.39,12.756666666666668,,9.573333333333334,0.3666666666666667,64.01666666666667,0.49333333333333335,0.9866666666666667,,,,,,60.303333333333335,1.6900000000000002,168.74666666666667,,,148.08666666666667,,5.463333333333334
2020-05-31,32.0,,5.25,15.186666666666667,12.280000000000001,,4.31,0.26333333333333336,57.02666666666667,1.0,2.0066666666666664,,,,,,70.42999999999999,1.4433333333333334,167.97333333333333,,,111.10666666666667,,3.11
2020-06-01,52.446666666666665,,5.706666666666667,21.743333333333336,16.13,,4.723333333333334,0.17,66.92333333333333,0.9966666666666667,1.9966666666666668,,,,,,60.99666666666667,0.5266666666666667,126.94666666666667,,,136.02666666666667,,8.333333333333334
2020-06-02,53.913333333333334,,5.576666666666667,20.263333333333335,15.24,,4.13,0.25,65.7,0.4366666666666667,1.4400000000000002,,,,,,54.026666666666664,1.1566666666666665,152.71,,,151.53,,4.14
2020-06-03,60.51,,5.226666666666667,18.636666666666667,14.096666666666666,,5.376666666666668,0.32,72.75666666666666,0.0,1.0,,,,,,47.9,0.8466666666666667,170.09333333333333,,,135.62,,0.15666666666666665
2020-06-04,75.17,,6.5,25.439999999999998,18.736666666666665,,6.753333333333333,0.2733333333333334,49.07,0.0,1.0,,,,,,57.61666666666667,0.75,170.42666666666665,,,74.61333333333333,,-0.8533333333333332
2020-06-05,46.73333333333333,,5.97,22.816666666666666,16.91,,4.666666666666667,0.2733333333333333,51.01666666666667,0.2966666666666667,1.7066666666666668,,,0.53,,,56.82333333333333,0.7833333333333333,174.36333333333334,,,130.99,,-1.0999999999999999
2020-06-06,46.74333333333333,,5.3566666666666665,19.2,14.5,,3.2600000000000002,0.3133333333333333,61.323333333333345,1.0033333333333332,3.783333333333333,,,0.89,,,59.18666666666667,0.9366666666666666,155.94,,,131.51666666666668,,-0.48666666666666664
2020-06-07,53.26,,5.669999999999999,20.16,15.256666666666666,,3.2533333333333334,0.3566666666666667,46.01,0.0,2.0033333333333334,,,,,,60.583333333333336,0.9633333333333333,163.01333333333335,,,137.45666666666668,,-2.5233333333333334
2020-06-08,60.85333333333333,,5.9433333333333325,20.82,15.83,,5.786666666666666,0.35000000000000003,54.34666666666667,0.0,1.6666666666666667,,,,,,53.846666666666664,0.81,157.92333333333332,,,125.54666666666667,,-2.9766666666666666
2020-06-09,75.67333333333333,,6.053333333333334,26.076666666666668,18.713333333333335,,5.463333333333334,0.3833333333333333,54.50666666666666,0.0,1.0033333333333332,,,,,,47.18333333333334,0.77,173.60666666666668,,,124.81,,-1.2666666666666666
2020-06-10,61.60333333333333,,7.859999999999999,21.95,17.963333333333335,,4.173333333333333,0.45999999999999996,35.28666666666667,0.006666666666666667,0.68,,,0.11,0.09,,52.60666666666666,0.6566666666666667,205.71,,,114.35000000000001,,-0.10999999999999999
2020-06-11,67.02,,7.753333333333333,22.69333333333333,18.28,,3.973333333333333,0.5333333333333333,21.006666666666664,0.013333333333333334,0.3433333333333333,,,0.17,0.25,,53.56333333333333,0.5633333333333334,210.1966666666667,,,121.48666666666666,,-0.16333333333333333
2020-06-12,85.95666666666666,,5.526666666666666,24.439999999999998,17.419999999999998,,13.916666666666666,1.0599999999999998,45.89333333333334,0.013333333333333334,0.25,,,0.105,0.05,,47.36333333333334,0.93,133.63666666666666,,,124.84333333333335,,0.04666666666666666
2020-06-13,66.06333333333333,,5.47,19.616666666666667,14.81,,3.42,0.5299999999999999,41.72,0.0033333333333333335,0.11,,,0.08,,,56.18333333333334,1.1966666666666665,151.61666666666665,,,74.13,,0.08
2020-06-14,89.16666666666667,,6.573333333333333,23.14,17.566666666666666,,3.1333333333333333,0.47333333333333333,45.76666666666667,0.0,0.0,,,,,,52.81333333333333,0.82,105.75333333333333,,,118.04333333333334,,0.05333333333333334
2020-06-15,66.66666666666667,,5.596666666666667,23.12,16.773333333333333,,2.6266666666666665,0.56,56.76666666666667,0.0,0.0,,,,,,41.56333333333333,0.89,213.39333333333335,,,113.21000000000002,,0.02666666666666667
2020-06-16,60.72,,5.2700000000000005,20.419999999999998,15.076666666666666,,2.57,0.6266666666666666,71.04333333333334,0.0,0.0,,,,,,43.93666666666667,1.16,138.96666666666667,,,121.98333333333333,,0.036666666666666674
2020-06-17,54.413333333333334,,5.13,15.08,12.13,,2.0833333333333335,0.46,61.526666666666664,0.0,0.0,,,,,,49.46666666666667,1.633333333333333,131.65,,,126.09666666666668,,0.049999999999999996
2020-06-18,59.19333333333333,,5.2299999999999995,16.253333333333334,12.83,,4.043333333333333,0.5366666666666667,58.11666666666667,0.0,0.0,,,,,,46.42333333333334,1.2833333333333334,181.38666666666666,,,13.536666666666667,,0.03666666666666667
2020-06-19,118.16666666666667,,5.3066666666666675,14.450000000000001,11.933333333333332,,3.1533333333333338,0.5333333333333333,40.81333333333333,0.0,0.0,,,,,,49.60666666666666,1.5266666666666666,185.65333333333334,,,13.666666666666666,,0.04666666666666667
2020-06-20,60.129999999999995,,5.386666666666667,17.080000000000002,13.393333333333333,,3.0100000000000002,0.6766666666666666,39.64666666666667,0.0,0.0,,,,,,55.839999999999996,1.2833333333333334,196.11333333333334,,,13.426666666666668,,0.07666666666666666
2020-06-21,52.11333333333334,,5.8566666666666665,20.206666666666667,15.433333333333332,,3.2266666666666666,0.4766666666666666,47.416666666666664,0.0,0.0,,,,,,60.48333333333333,0.7933333333333333,156.15666666666667,,,13.613333333333335,,-0.03333333333333333
2020-06-22,45.42333333333334,,5.536666666666666,16.926666666666666,13.433333333333332,,3.39,0.5299999999999999,49.98666666666667,0.0,0.0033333333333333335,,,,0.01,,61.78333333333334,1.1066666666666667,104.97333333333334,,,13.853333333333333,,-0.01
2020-06-23,41.333333333333336,,5.263333333333333,14.516666666666666,11.933333333333332,,4.156666666666666,0.5366666666666666,34.843333333333334,0.0,0.0,,,,,,63.22,1.5233333333333334,125.89666666666666,,,13.910000000000002,,0.07666666666666666
2020-06-24,41.27,,5.38,13.659999999999998,11.563333333333333,,3.9,0.5033333333333333,26.073333333333334,0.0,0.0,,,,,,69.38000000000001,1.42,137.74,,,13.406666666666666,,0.06666666666666667
2020-06-25,46.28666666666667,,5.793333333333333,17.356666666666666,13.863333333333335,,4.3133333333333335,0.5333333333333333,21.823333333333334,0.0,0.0,,,,,,64.35000000000001,0.7066666666666667,222.79333333333332,,,12.839999999999998,,0.07333333333333333
2020-06-26,58.75333333333333,,6.216666666666666,19.123333333333335,15.143333333333333,,4.836666666666667,0.54,14.183333333333335,0.0,0.0,,,,,,63.39000000000001,0.9533333333333335,236.57666666666668,,,13.023333333333333,,0.02
2020-06-27,74.16,,6.6066666666666665,18.02333333333333,14.873333333333335,,3.9333333333333336,0.5466666666666667,6.95,0.0,0.0,,,,,,56.88333333333333,1.28,256.86333333333334,,,12.733333333333334,,0.06
2020-06-28,147.09666666666666,,7.313333333333333,12.719999999999999,12.616666666666667,,3.143333333333333,0.5566666666666668,7.16,0.0,0.0,,,,,,48.38666666666666,1.1866666666666668,256.6066666666666,,,12.086666666666666,,0.05333333333333334
2020-06-29,80.89333333333333,,5.3133333333333335,11.073333333333332,10.13,,2.56,0.7866666666666666,17.186666666666667,0.0,0.0,,,,,,48.46666666666667,1.4400000000000002,223.12,,,12.746666666666664,,0.07333333333333332
2020-06-30,57.25,159.6,4.66,20.393333333333334,14.543333333333331,26.97,4.213333333333334,0.59,34.13666666666666,0.0,0.5466666666666666,,,,,,63.053333333333335,1.3633333333333333,144.47333333333333,,,13.1,,0.09999999999999999
2020-07-01,62.669999999999995,,4.666666666666667,22.983333333333334,15.926666666666668,,5.853333333333334,0.66,42.01333333333333,0.0,0.9366666666666666,,,,,,59.63333333333333,1.09,147.70333333333335,,,148.37,,0.09000000000000001
2020-07-02,80.59333333333332,,4.796666666666666,18.823333333333334,13.85,,6.223333333333334,0.7766666666666667,46.56666666666666,0.0,0.8300000000000001,,,,,,54.82,0.8266666666666667,149.73333333333332,,,240.42,,0.06666666666666667
2020-07-03,75.47666666666667,,5.03,20.30666666666667,14.82,,6.44,1.0433333333333332,42.18,0.22999999999999998,0.7000000000000001,,,,,,54.17666666666667,1.07,172.58666666666667,,,302.0966666666667,,0.04666666666666667
2020-07-04,47.04666666666666,,4.7,14.066666666666668,11.236666666666666,,6.023333333333333,0.91,29.23,0.37000000000000005,0.8233333333333333,,,,,,63.75333333333333,1.8166666666666667,147.76333333333335,,,166.94000000000003,,0.10333333333333335
2020-07-05,40.556666666666665,,4.383333333333334,14.756666666666668,11.326666666666668,,4.96,0.54,28.47,0.0,0.0,,,,,,72.44333333333333,1.4166666666666667,92.41333333333334,,,273.59,,-0.013333333333333336
2020-07-06,56.650000000000006,,4.6866666666666665,15.573333333333332,12.003333333333332,,6.3566666666666665,0.6433333333333334,24.703333333333333,0.0,0.3833333333333333,,,,,,70.45,0.9733333333333333,118.26333333333334,,,212.71,,-4.625929269271485e-18
